accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-3.718,-6.993,-6.822,-1.655,1.683,-0.7
-0.647,-10.05,-11.082,0.0,0.0,0.0
-0.648,-10.107,-11.134,0.0,0.0,0.0
-0.628,-10.143,-11.084,0.0,0.0,0.0
-0.639,-10.056,-11.036,0.0,0.0,0.0
-0.661,-10.189,-11.019,0.0,0.0,0.0
-0.446,-10.062,-11.444,0.0,0.0,0.0
-0.39,-9.955,-10.924,0.0,0.0,0.0
-0.888,-11.042,-10.839,0.0,-0.383,0.0
-1.73,-13.469,-4.668,-0.696,-1.241,0.3
-0.3,-16.403,-2.257,2.456,-1.848,1.704
1.838,-12.481,-4.304,1.698,0.205,-0.142
-5.563,-7.0,-9.946,1.381,0.0,-0.534
-11.552,1.85,-16.53,-4.999,19.32,7.674
-11.449,2.058,-16.274,-0.617,2.455,1.033
-3.11,-4.233,-30.973,-4.291,-0.335,1.877
-16.836,-26.236,7.739,30.738,30.847,-3.053
-11.416,-20.015,-15.855,-4.291,-4.338,-0.273
-14.518,-26.236,18.216,-4.291,-4.338,-0.278
-21.224,10.918,-30.973,-4.291,1.304,1.699
-10.769,-20.015,5.462,-4.291,-4.007,1.859
12.288,-20.015,6.527,4.44,0.0,0.0
-6.426,-20.015,-30.973,4.44,-0.949,-4.373
-12.91,-5.774,-26.223,3.927,2.156,-1.465
-2.931,-1.873,-16.962,1.041,-0.843,-1.757
-4.252,-6.415,-7.392,-2.105,0.356,-1.815
-1.051,-10.153,-10.872,0.0,0.0,0.0
-1.041,-10.144,-10.944,0.0,0.0,0.0
-1.12,-10.152,-10.914,0.0,0.0,0.0
-1.069,-10.066,-11.205,0.0,0.0,0.0
-1.145,-10.021,-11.465,0.0,0.0,0.0
-1.749,-12.028,-8.261,0.0,-0.12,0.138
-2.179,-13.69,-4.686,-0.656,-0.973,0.719
1.553,-14.233,-3.886,1.393,-0.291,0.798
-3.162,-12.309,-7.603,1.789,-0.939,-0.26
-4.036,-5.173,-10.762,1.371,0.704,0.0
-21.013,26.961,-6.581,10.435,4.486,0.197
-9.305,3.159,-16.456,0.547,0.655,0.268
-1.087,-7.653,-30.973,-4.291,-0.56,1.687
-5.69,-20.015,-7.016,-4.291,-3.825,0.0
13.544,-20.015,8.252,2.827,2.263,0.477
-11.441,-26.236,14.469,22.064,4.486,0.197
-7.693,2.38,-30.973,-4.291,0.15,1.066
-2.271,-20.015,8.252,-4.291,-1.778,2.192
-6.897,-26.236,14.469,30.738,4.486,0.197
-6.897,-26.236,14.469,-4.291,0.571,0.0
-11.891,-10.223,-17.891,3.758,1.087,-2.749
-3.264,-1.535,-15.641,-0.579,0.849,-1.066
-5.89,-5.195,-7.13,-2.005,0.336,-1.5
-3.15,-7.241,-6.976,-1.548,1.095,0.372
-0.483,-8.742,-4.224,-1.704,0.624,0.701
-1.102,-10.226,-10.745,0.0,0.0,0.0
-1.254,-10.174,-10.682,0.0,0.0,0.0
-1.286,-10.211,-10.851,0.0,0.0,0.0
-1.079,-10.08,-10.778,0.0,0.0,0.0
-1.944,-10.098,-10.55,0.0,-0.532,0.0
-2.048,-12.567,-7.598,-0.287,-1.553,0.102
1.583,-13.747,-6.312,-0.249,-1.161,0.818
0.692,-14.54,-5.266,1.655,0.478,0.107
-1.665,-9.578,-8.996,1.79,-0.274,-0.459
-6.31,-3.739,-10.283,1.332,0.462,-0.259
-9.986,6.984,-13.797,-0.207,1.505,1.16
-12.132,6.534,-30.973,-2.06,1.411,3.208
-6.456,-20.015,-30.973,-4.291,-3.614,2.06
18.001,-20.015,8.252,-0.11,1.553,1.37
