accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1,accX2,accY2,accZ2,gyroX2,gyroY2,gyroZ2
-4.852,-18.036,-2.459,-1.353,-1.492,0.729,0.0,-0.897,-0.23,0.0,0.968,0.191
-5.36,-19.298,-3.874,4.436,-1.107,2.407,-1.777,-1.373,0.0,-0.165,2.998,0.588
-3.742,-18.141,-8.218,4.436,0.0,2.776,-0.103,0.456,3.363,-0.386,2.71,0.857
-5.174,-10.314,-7.443,4.436,-0.415,2.037,-1.105,1.091,5.092,0.0,4.362,2.04
-4.997,-6.001,-7.517,4.114,-2.224,0.717,-0.445,-2.141,6.638,0.312,0.987,1.708
-4.665,-4.056,-7.944,3.951,-1.875,-0.47,4.453,-2.244,1.491,1.345,-0.928,0.756
-5.874,-2.557,-6.47,3.565,-1.514,-0.923,4.912,-1.582,-0.839,1.523,0.551,0.0
-6.766,-2.076,-7.167,4.217,-1.071,-0.876,3.884,-0.878,-2.074,1.39,2.09,-0.747
-5.333,-2.448,-9.533,4.436,-0.831,-0.584,1.566,-0.524,-1.218,1.061,2.542,-1.115
-6.002,-7.112,-12.255,4.436,-0.972,-0.421,0.672,0.0,-0.369,0.678,0.88,-1.662
-5.665,-11.863,-16.131,4.436,-2.416,-1.252,-0.124,0.652,-0.208,0.0,0.207,-1.646
-8.168,-14.712,-16.756,4.436,-3.643,-2.577,-2.669,2.151,0.119,-0.737,0.0,-0.857
-11.665,-17.924,-14.606,4.436,-4.355,-3.795,-0.633,-1.854,4.704,-1.304,4.282,1.278
-20.381,-19.298,-6.414,4.436,-1.886,-2.415,-6.66,-4.325,8.123,-1.267,-1.133,0.429
-10.235,-11.07,-21.382,2.066,0.0,-2.762,-3.203,0.671,-1.466,-0.777,0.812,0.325
-13.132,-14.697,-10.874,-2.265,-1.188,0.0,1.29,-0.222,0.861,-0.162,-0.146,-0.165
-6.134,-10.338,-10.945,-3.909,-4.355,1.826,0.993,0.0,0.953,0.0,0.205,-0.107
-1.84,-11.679,-11.442,-2.804,-4.355,2.313,0.769,-0.232,0.98,0.166,0.0,-0.113
0.0,-12.064,-11.913,-0.453,-4.355,1.638,0.168,-0.976,0.857,0.573,0.21,-0.282
-0.303,-10.732,-13.607,-0.697,-3.937,1.032,-1.297,-4.762,4.482,1.434,-0.342,-0.618
-1.553,-10.39,-12.759,-1.256,-4.052,0.954,0.0,-4.045,-3.875,2.282,-2.337,-1.415
-2.737,-9.135,-8.781,0.0,0.0,0.0,0.256,0.18,-0.341,0.0,0.0,0.0
-2.639,-9.128,-8.831,0.0,-0.13,0.0,0.203,0.155,-0.424,0.0,0.0,0.0
-2.763,-9.232,-8.847,0.0,-0.121,0.0,0.287,0.0,-0.448,0.0,0.0,0.0
-2.865,-9.358,-8.901,0.0,0.0,0.0,0.461,0.0,-0.497,0.0,0.211,0.0
-8.812,-10.957,-6.649,-0.508,-1.141,0.525,0.332,-0.102,-0.527,0.0,0.246,0.0
