accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-1.359,-10.321,-9.114,-0.131,0.0,0.0
-1.266,-10.287,-8.621,0.0,-0.274,0.0
-2.07,-10.548,-6.969,0.984,-1.564,0.311
-1.618,-11.118,-4.716,1.935,-2.536,0.7
1.687,-11.704,-0.811,2.827,-2.329,0.709
6.515,-10.613,0.578,3.392,-1.967,0.0
4.95,-6.642,-0.903,2.802,-1.543,-2.013
0.0,-5.218,-4.197,1.412,-1.171,-2.3
-2.683,-6.397,-2.949,0.405,-0.997,-1.112
-2.725,-4.751,-5.186,-0.472,0.311,-0.733
-2.418,-4.525,-3.578,-0.62,1.274,0.904
-2.662,-6.977,1.064,0.771,2.155,2.306
-3.627,-5.917,5.501,1.853,2.948,2.687
-6.342,-1.69,7.893,2.18,3.416,3.231
-2.547,0.979,4.755,3.452,3.421,3.842
0.635,4.384,-1.936,3.213,3.098,3.559
4.155,9.042,-13.483,4.431,0.932,3.147
6.699,11.518,-27.95,1.496,-0.949,0.416
4.595,-17.653,2.338,-4.3,-3.534,-3.583
-7.096,-1.258,6.943,-1.693,-1.493,-1.353
-3.545,1.921,-2.337,1.245,-0.247,1.755
0.2,-9.617,-9.688,0.0,0.0,0.0
0.314,-9.53,-9.673,0.0,0.0,0.0
0.358,-9.597,-9.666,0.0,0.0,0.0
0.316,-9.63,-9.642,0.0,0.0,0.0
0.261,-9.55,-9.726,0.0,0.0,0.0
0.188,-9.578,-9.69,0.0,0.0,0.0
0.25,-9.537,-9.664,0.0,0.0,0.0
0.0,-9.685,-9.625,0.0,0.0,0.0
-2.152,-10.847,-6.491,0.0,-0.461,0.375
-4.11,-17.59,0.229,3.644,-4.354,2.799
0.0,-8.328,-0.806,4.431,-1.117,2.61
0.0,-5.966,-9.211,4.431,0.35,0.348
-4.906,-8.001,-8.361,1.913,0.314,-0.205
-3.804,-5.652,-4.517,0.0,0.329,0.556
-3.513,-2.499,-3.192,-0.458,0.248,0.443
-9.956,-1.106,-0.496,0.69,1.815,1.166
-19.855,-3.106,5.571,1.814,3.681,3.668
-10.545,6.655,-1.733,2.776,3.295,4.393
-2.683,7.042,-5.649,1.383,2.702,4.393
6.158,5.465,-14.113,2.079,1.327,3.093
2.414,7.381,-13.05,-0.73,-0.109,-0.264
-7.506,-9.899,9.176,-4.299,-2.874,-3.312
-9.779,3.953,-7.971,2.513,0.316,2.537
3.596,3.557,-4.328,-1.712,-0.522,0.266
-1.32,4.739,-5.442,-1.105,1.075,-0.815
0.425,-9.541,-9.752,0.0,0.0,0.0
0.276,-9.551,-9.737,0.0,0.0,0.0
