accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
0.845,-8.957,-7.896,0.0,0.0,0.0
-9.672,-16.945,-13.971,-0.613,-0.352,4.357
-1.656,-19.298,-14.338,-3.524,1.877,3.893
-2.731,-19.298,-13.971,-4.294,2.752,2.581
-3.487,-13.375,-12.289,-4.294,0.487,1.749
6.389,-10.611,8.33,0.319,-2.528,0.0
-2.78,-0.871,-10.865,-1.443,0.741,1.164
-1.03,-4.32,-8.287,4.436,1.176,-1.673
-8.631,-8.259,-17.865,4.436,0.451,-1.65
-3.855,-17.691,-19.703,4.436,1.302,-1.377
-9.375,-17.141,-28.297,3.447,-0.437,-0.353
-2.754,-19.298,-21.92,-4.294,0.0,0.319
-6.897,-16.803,-18.029,-4.294,0.5,0.0
-4.149,-11.858,-8.209,-4.294,-2.932,1.665
-8.217,5.02,-25.287,0.387,-3.453,0.383
-2.099,-2.01,-7.109,-0.368,1.096,-0.913
-5.896,-3.365,-13.153,2.876,-1.668,-1.247
-4.86,-7.658,-14.533,3.533,-2.504,-2.101
-7.382,-11.329,-13.888,2.801,-1.697,-3.371
-7.987,-12.42,-11.385,1.581,-1.342,-3.019
-6.146,-12.063,-9.695,0.717,-1.411,-2.426
-4.271,-11.125,-8.904,0.327,-0.708,-1.632
-3.419,-10.41,-9.295,0.0,0.509,-1.096
-2.682,-9.901,-9.018,-0.347,1.656,-0.349
-2.264,-9.392,-8.805,-0.292,1.724,0.0
-0.703,-9.364,-8.21,0.0,0.0,0.141
-0.235,-9.244,-8.348,0.0,0.0,0.141
-0.327,-9.27,-8.257,0.0,0.0,0.0
-1.454,-9.146,-8.355,0.0,-0.145,-0.33
-10.516,-12.73,-7.104,1.278,1.453,-0.707
-11.513,-16.691,-17.82,-0.669,2.776,3.171
-5.242,-19.298,-16.757,-4.294,2.356,3.505
-2.105,-19.298,-14.957,-4.294,1.588,3.344
-2.44,-16.473,-3.576,-4.294,-0.112,2.862
1.573,1.422,-6.485,-1.227,0.401,0.645
-1.205,-5.213,-0.309,2.808,0.0,-1.549
-1.743,-12.347,-13.167,4.436,1.193,-3.338
-8.039,-19.298,-24.26,4.436,1.871,-3.859
-7.179,-19.298,-30.895,2.445,0.735,0.0
-3.745,-19.298,-21.196,-4.294,0.0,0.0
-5.719,-19.298,-18.482,-4.294,-1.075,0.772
-3.213,-17.815,-10.689,-4.294,-4.163,3.852
5.909,6.225,-8.963,0.279,-0.351,0.0
-3.39,-1.812,4.658,1.135,-0.509,0.0
-0.145,-10.205,-17.108,4.436,2.544,-4.162
-6.666,-16.018,-24.573,4.436,2.026,-2.12
-5.658,-18.599,-29.781,1.132,-0.247,-0.349
-3.589,-19.298,-24.279,-4.294,0.0,-0.529
-6.558,-13.276,-16.556,-4.294,-1.66,0.841
-1.77,7.166,-28.33,-0.95,-2.066,1.669
0.812,-9.207,-8.014,0.0,0.0,0.0
0.861,-9.197,-8.092,0.0,0.0,0.0
0.664,-9.216,-7.99,0.0,0.0,0.0
0.792,-9.185,-8.037,0.0,0.0,0.0
0.899,-9.195,-8.129,0.0,0.0,0.0
0.723,-9.196,-8.033,0.0,0.0,0.0
0.834,-9.224,-8.047,0.0,0.0,0.0
0.662,-9.201,-7.973,0.0,0.0,0.0
0.661,-9.507,-8.139,0.0,0.0,0.0
-6.948,-11.043,-7.814,0.184,1.415,-0.549
-10.743,-14.004,-12.265,0.362,0.729,2.619
-6.414,-19.298,-15.383,-1.946,1.202,3.811
-4.722,-19.298,-14.73,-4.294,1.86,3.947
-2.585,-18.634,-13.391,-4.294,1.034,3.865
18.844,-19.298,8.33,-2.608,-1.891,1.326
-0.31,-2.181,-2.324,0.0,1.522,0.777
0.0,-8.588,-11.805,4.436,2.363,-3.12
-10.24,-15.253,-30.895,4.436,0.461,-1.135
-5.499,-16.507,-28.438,1.27,0.889,-0.735
-2.734,-18.378,-23.599,-4.151,0.0,0.16
-5.017,-11.291,-17.765,-4.294,-0.959,0.492
-4.884,1.793,2.021,3.805,-4.355,2.186
1.032,-2.228,-5.922,-3.688,0.594,0.694
-3.515,-4.559,-9.75,2.836,-0.9,-2.432
-3.754,-8.6,-11.16,3.561,-2.432,-2.454
-5.287,-19.298,-10.536,1.417,-1.112,-4.373
-7.869,-18.941,-9.945,0.845,-0.218,-4.373
0.548,-9.185,-7.947,0.0,0.0,0.0
0.578,-9.202,-7.923,0.0,0.0,0.0
0.584,-9.23,-7.928,0.0,0.0,0.0
0.456,-9.245,-7.904,0.0,0.0,0.0
0.342,-9.175,-7.955,0.0,0.0,0.0
0.375,-9.171,-7.906,0.0,0.0,0.0
0.0,-9.267,-8.023,0.0,0.0,0.0
-2.732,-10.876,-9.274,-0.282,1.406,-0.827
-10.422,-12.784,-11.508,-0.201,2.637,0.992
-5.004,-18.639,-15.482,-1.714,2.164,3.557
-4.58,-19.298,-15.976,-4.294,3.475,2.562
-2.449,-18.098,-14.458,-4.294,-0.551,3.145
9.91,-17.791,8.33,-1.457,-2.901,0.94
-3.508,-0.6,-6.869,0.0,2.592,0.0
0.941,-9.726,-15.465,4.436,1.11,-2.354
-7.653,-16.36,-27.929,4.436,1.835,-1.579
0.573,-15.876,-27.057,-2.237,-0.34,0.332
-4.987,-12.467,-20.719,-4.294,-0.501,-0.962
-3.803,-6.308,-17.351,-4.294,-3.506,1.132
-3.529,3.829,-7.528,0.131,-2.354,1.229
-2.823,-1.283,-9.964,1.429,0.983,-1.52
-8.664,-1.748,-16.524,0.985,0.261,-0.936
-3.83,-4.871,-13.564,2.081,-0.508,-0.869
-4.96,-11.229,-11.959,2.367,-3.474,-2.991
-0.774,-9.312,-7.59,0.0,0.0,0.0
-0.246,-9.331,-7.697,0.0,0.0,0.0
