accX1,accY1,accZ1,gyroX1,gyroY1,gyroZ1
-0.319,-11.678,-30.895,4.436,-1.334,1.575
7.79,16.593,-30.895,0.77,-0.926,1.645
1.165,-9.859,-7.0,-0.514,-1.09,0.185
0.109,-9.193,-10.643,0.426,-0.771,0.0
-1.021,-9.674,-9.237,0.133,-0.266,0.0
-0.395,-9.361,-9.023,0.381,-0.307,0.263
0.0,-9.255,-8.922,0.143,0.0,0.0
-0.762,-9.133,-8.841,0.0,-0.112,0.0
-0.528,-9.383,-8.512,0.0,-0.374,0.0
-0.388,-9.549,-8.736,0.0,-0.174,0.0
-0.733,-10.55,-6.68,0.0,0.0,0.114
0.954,-11.176,-4.025,2.257,0.27,0.48
-1.698,-5.685,-11.241,1.549,0.393,0.2
-2.602,-5.04,-6.545,0.199,-1.625,0.613
-0.392,-7.393,-7.12,-0.113,-1.987,0.116
1.049,-14.141,1.787,-2.9,-3.602,1.576
9.37,-19.298,1.776,-2.878,2.779,-1.216
0.0,-13.94,-4.439,4.436,4.375,1.194
5.29,-8.958,-29.934,4.436,4.375,2.515
8.08,-4.333,-30.895,-0.755,3.207,1.398
9.178,-13.564,-24.245,-4.294,0.555,-1.883
-6.544,-19.298,-8.259,-4.294,-1.852,-4.373
-12.514,-19.298,4.672,-4.294,-4.355,-3.082
-1.701,-19.298,0.956,4.436,2.452,3.108
-0.758,-13.996,-18.686,4.436,1.807,2.244
6.934,1.254,-30.895,3.288,0.152,1.913
8.539,-0.166,-30.479,-2.343,-0.167,-0.741
-0.667,-9.505,-8.975,0.0,0.198,-0.127
-1.298,-9.238,-9.386,0.0,0.0,-0.134
-1.123,-9.584,-9.094,0.0,0.188,0.0
-1.422,-9.396,-9.466,0.0,0.103,0.0
-1.462,-9.392,-9.07,0.0,0.0,0.0
-1.383,-9.462,-9.321,0.0,-0.316,0.0
-0.88,-9.408,-9.258,0.0,-0.278,0.106
-0.76,-9.531,-9.355,0.0,0.0,0.0
-1.118,-9.928,-8.643,0.0,0.0,0.0
-1.109,-11.366,-6.328,0.32,0.39,0.251
3.779,-10.142,0.0,3.539,0.698,0.544
-0.656,-5.618,-13.525,0.818,0.98,0.399
-1.956,-6.375,-5.271,0.0,0.779,-0.578
-7.129,-9.258,2.612,-2.756,0.643,-0.617
-4.693,-16.36,3.652,-1.223,0.351,0.0
-1.371,-11.451,-7.427,2.559,2.979,1.558
5.0,-12.336,-17.497,4.436,4.375,3.479
8.456,-8.355,-29.144,-2.422,-1.987,0.0
11.442,-15.992,-25.641,-4.294,-0.142,-0.926
-8.562,-19.298,5.824,-4.294,-3.365,-4.373
-9.468,-19.298,8.33,-0.53,-0.545,0.0
1.403,-19.298,-3.241,4.436,1.87,1.922
-2.106,-17.012,-22.234,4.436,1.943,0.926
4.247,-9.722,-30.895,2.273,0.383,0.238
5.331,-14.794,-24.614,-4.28,-0.696,-0.196
0.124,-9.516,-8.828,-0.109,-0.458,0.303
-0.589,-9.424,-9.826,0.147,0.0,-0.439
-1.82,-9.673,-9.248,-0.157,0.196,-0.327
-1.284,-9.555,-8.908,0.0,0.0,0.0
-1.182,-9.471,-8.54,0.0,0.0,0.0
-1.014,-9.358,-9.199,0.0,0.0,0.0
-0.927,-9.458,-9.082,0.0,-0.132,0.0
-1.008,-9.426,-9.034,0.0,0.0,0.0
-1.454,-9.548,-8.478,0.0,0.0,0.0
-2.259,-11.457,-6.611,0.0,-0.618,0.279
-0.486,-10.862,-2.122,1.624,-3.879,1.079
0.0,-6.181,-10.418,2.432,-2.386,0.493
-1.175,-4.147,-10.261,0.527,-0.846,0.581
-1.85,-2.781,-6.522,0.528,-1.382,1.588
5.735,-9.832,-1.767,-2.005,-0.579,1.412
5.322,-19.298,1.111,-4.032,4.211,-1.749
-4.566,-19.298,-11.809,-0.922,4.375,-1.681
-0.632,-5.91,-19.055,2.218,3.146,3.542
1.685,11.297,-29.206,0.486,1.539,4.357
9.408,10.52,-30.895,-4.294,2.596,1.568
1.037,-19.298,-28.027,-4.294,4.375,-4.373
-20.381,-19.298,-12.636,-2.469,-3.028,-3.778
-2.324,-19.298,-6.486,2.722,0.637,1.825
-1.967,-9.115,-27.082,4.436,-0.17,1.022
1.124,12.227,-30.895,1.136,0.0,1.258
0.903,-9.263,-8.542,0.222,-0.302,0.157
0.77,-9.333,-8.679,0.121,0.0,0.0
0.127,-9.116,-8.617,0.0,0.195,0.0
0.0,-9.201,-8.45,0.0,0.0,0.0
0.192,-9.304,-8.284,0.0,0.0,0.0
0.299,-9.304,-8.423,0.0,0.0,0.0
0.0,-9.295,-8.065,0.0,0.0,0.0
0.209,-9.468,-8.272,0.0,-0.194,0.0
0.201,-9.556,-8.147,0.0,-0.115,0.0
-0.396,-10.791,-5.538,0.0,0.0,0.323
3.293,-9.529,-2.35,2.452,0.789,0.585
-1.785,-6.337,-10.37,1.296,-1.158,0.797
0.394,-3.437,-7.078,1.703,-0.67,0.221
0.779,-4.421,-2.621,0.454,-0.947,-0.169
-5.712,-7.08,2.878,0.489,0.242,-1.536
-5.166,-11.94,8.33,0.491,4.213,0.591
2.375,-9.635,-15.632,-1.665,3.744,1.054
-0.362,-5.1,-18.832,-0.496,0.105,2.71
14.403,1.404,-30.895,-4.294,3.025,0.96
10.35,-19.298,-29.551,-4.294,2.408,-4.373
-20.381,-19.298,5.818,-4.144,-4.355,-3.741
2.09,-19.298,2.107,2.853,0.0,1.356
-2.995,-18.997,-19.501,4.436,0.415,-0.461
-5.266,2.283,-30.895,3.896,0.857,1.449
5.091,3.761,-30.895,-4.119,-0.898,0.0
-0.625,-9.288,-8.921,0.0,0.0,0.0
-0.58,-9.226,-8.639,0.0,0.178,0.0
-1.076,-9.433,-8.74,0.0,0.322,0.0
-1.1,-9.462,-8.612,0.0,0.0,0.0
-0.814,-9.285,-8.746,0.0,-0.168,0.0
